gender,workclass,education_num,marital_status,occupation,relationship,institute_type,asset_class_cd,portfolio_type,approved,approved_loan_amount,age,has_capital_loss,hours_per_week_log,inquiry_purpose_code_log,account_type_log
 Male, Private,5.0, Never-married, Craft-repair, Not-in-family,NBF,B,I,0.0,292000.0,41.0,0,3.713572066704308,2.6390573296152584,5.429345628954441
 Male, Private,9.0, Never-married, Handlers-cleaners, Not-in-family,PVT,S,R,0.0,1852000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Divorced, Other-service, Not-in-family,PVT,S,R,0.0,1985000.0,49.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Divorced, Exec-managerial, Unmarried,NBF,S,R,0.0,1366000.0,53.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,1450000.0,37.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Never-married, Adm-clerical, Other-relative,PVT,S,R,0.0,1126000.0,32.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Divorced, Other-service, Not-in-family,PVT,S,R,0.0,1133000.0,48.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Self-emp-not-inc,5.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,937000.0,37.0,0,3.713572066704308,2.833213344056216,5.2574953720277815
 Female, Private,13.0, Divorced, Prof-specialty, Not-in-family,PVT,S,R,0.0,193000.0,42.0,0,3.9318256327243257,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,I,0.0,536000.0,68.0,0,3.713572066704308,2.833213344056216,5.247024072160486
 Female, Private,9.0, Widowed, Adm-clerical, Not-in-family,NBF,S,R,0.0,360000.0,70.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Craft-repair, Other-relative,PVT,S,R,0.0,1615000.0,31.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Farming-fishing, Husband,PUB,D,I,0.0,1278000.0,33.0,0,3.713572066704308,4.605170185988092,5.181783550292085
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1481000.0,38.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,D,I,0.0,729000.0,53.0,0,3.713572066704308,2.6390573296152584,5.181783550292085
 Male, Private,9.0, Never-married, Other-service, Unmarried,NBF,S,I,0.0,1426000.0,30.0,0,3.58351893845611,2.833213344056216,5.247024072160486
 Male, Private,10.0, Married-civ-spouse, Handlers-cleaners, Husband,NBF,S,I,0.0,632000.0,40.0,0,3.713572066704308,2.833213344056216,5.247024072160486
 Male, Private,11.0, Never-married, Other-service, Not-in-family,NBF,S,R,0.0,1027000.0,43.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Exec-managerial, Not-in-family,PVT,S,R,0.0,730000.0,30.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Other-relative,PUB,S,M,0.0,505000.0,35.0,0,3.9318256327243257,1.3862943611198906,4.07753744390572
 Male, Private,10.0, Never-married, Craft-repair, Not-in-family,NBF,S,I,0.0,1782000.0,30.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Female, Private,9.0, Divorced, Other-service, Not-in-family,NBF,S,I,0.0,1591000.0,41.0,0,3.58351893845611,2.6390573296152584,5.247024072160486
 Female, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family,NBF,S,I,0.0,454000.0,33.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,12.0, Never-married, Prof-specialty, Not-in-family,PVT,S,I,0.0,1353000.0,31.0,0,3.713572066704308,2.833213344056216,5.247024072160486
 Female, Private,10.0, Never-married, Protective-serv, Unmarried,PVT,S,I,0.0,1220000.0,42.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,6.0, Divorced, Craft-repair, Not-in-family,NBF,S,R,0.0,948000.0,44.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Widowed, Craft-repair, Not-in-family,NBF,S,I,0.0,825000.0,58.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Married-spouse-absent, Protective-serv, Not-in-family,PVT,S,R,0.0,460000.0,32.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, State-gov,14.0, Never-married, Prof-specialty, Not-in-family,PVT,S,R,0.0,1237000.0,31.0,0,3.6375861597263857,4.605170185988092,1.791759469228055
 Male, Private,6.0, Never-married, Transport-moving, Not-in-family,NBF,S,R,0.0,310000.0,48.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Other-service, Own-child,NBF,S,I,0.0,1454000.0,28.0,0,3.58351893845611,2.833213344056216,5.247024072160486
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,574000.0,33.0,1,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1340000.0,66.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,13.0, Divorced, Exec-managerial, Not-in-family,NBF,S,R,0.0,1434000.0,49.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,14.0, Married-civ-spouse, Exec-managerial, Husband,PVT,L,I,0.0,385000.0,53.0,0,3.713572066704308,2.833213344056216,5.159055299214529
 Male, Private,12.0, Divorced, Prof-specialty, Not-in-family,NBF,S,R,0.0,964000.0,46.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Machine-op-inspct, Own-child,PVT,S,R,0.0,1163000.0,27.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Own-child,PVT,S,I,0.0,1375000.0,31.0,0,3.713572066704308,2.0794415416798357,5.247024072160486
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,PUB,S,I,0.0,382000.0,40.0,0,3.828641396489095,1.0986122886681098,3.871201010907891
 Female, State-gov,13.0, Separated, Prof-specialty, Not-in-family,PVT,S,R,0.0,1300000.0,51.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,12.0, Widowed, Adm-clerical, Unmarried,PVT,S,R,0.0,225000.0,52.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Not-in-family,PVT,S,I,0.0,1659000.0,29.0,0,3.58351893845611,2.6390573296152584,3.871201010907891
 Female, State-gov,10.0, Divorced, Machine-op-inspct, Not-in-family,NBF,S,R,0.0,1455000.0,47.0,0,3.6635616461296463,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Never-married, Adm-clerical, Not-in-family,NBF,S,M,0.0,100000.0,36.0,0,3.9318256327243257,2.6390573296152584,4.07753744390572
 Male, Private,5.0, Never-married, Machine-op-inspct, Not-in-family,NBF,S,R,0.0,1996000.0,39.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,I,0.0,634000.0,41.0,0,3.9318256327243257,4.605170185988092,5.247024072160486
 Male, Private,9.0, Divorced, Craft-repair, Unmarried,NBF,S,R,0.0,1594000.0,42.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,12.0, Never-married, Craft-repair, Own-child,NBF,S,I,0.0,1663000.0,36.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,11.0, Married-civ-spouse, Sales, Husband,NBF,S,R,0.0,1082000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Exec-managerial, Not-in-family,PVT,L,I,0.0,248000.0,29.0,0,3.713572066704308,4.605170185988092,5.153291594497779
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,1177000.0,45.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,12.0, Married-civ-spouse, Tech-support, Husband,PVT,S,R,0.0,1805000.0,46.0,0,3.8066624897703196,2.0794415416798357,1.791759469228055
 Female, Private,9.0, Never-married, Machine-op-inspct, Unmarried,NBF,S,I,0.0,1877000.0,43.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,426000.0,41.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,6.0, Married-spouse-absent, Craft-repair, Not-in-family,PVT,S,R,0.0,1735000.0,47.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,7.0, Never-married, Other-service, Unmarried,NBF,S,R,0.0,468000.0,38.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,9.0, Never-married, Craft-repair, Own-child,NBF,S,R,0.0,1400000.0,43.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,11.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,183000.0,30.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Adm-clerical, Husband,NBF,S,R,0.0,1403000.0,51.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Other-service, Not-in-family,NBF,S,I,0.0,392000.0,41.0,0,3.713572066704308,2.833213344056216,5.247024072160486
 Female, Self-emp-inc,13.0, Divorced, Exec-managerial, Not-in-family,NBF,S,R,0.0,1443000.0,52.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Never-married, Adm-clerical, Not-in-family,NBF,S,R,0.0,1408000.0,35.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Handlers-cleaners, Husband,PVT,S,R,0.0,1403000.0,76.0,0,3.4965075614664802,2.6390573296152584,1.791759469228055
 Male, Local-gov,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,563000.0,55.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,7.0, Never-married, Handlers-cleaners, Own-child,NBF,S,R,0.0,953000.0,25.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,R,0.0,963000.0,34.0,0,4.02535169073515,2.6390573296152584,1.791759469228055
 Male, Private,5.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,1704000.0,45.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Never-married, Craft-repair, Not-in-family,NBF,S,R,0.0,125000.0,27.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,12.0, Married-civ-spouse, Prof-specialty, Wife,NBF,S,I,0.0,1522000.0,48.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,3.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,M,0.0,1054000.0,29.0,0,3.58351893845611,2.6390573296152584,4.07753744390572
 Female, State-gov,10.0, Divorced, Exec-managerial, Not-in-family,NBF,S,R,0.0,1363000.0,72.0,0,4.02535169073515,1.0986122886681098,1.791759469228055
 Female, Private,9.0, Divorced, Sales, Unmarried,NBF,S,I,0.0,1768000.0,28.0,0,3.6635616461296463,2.6390573296152584,5.247024072160486
 Male, Local-gov,9.0, Divorced, Protective-serv, Unmarried,NBF,S,R,0.0,398000.0,57.0,0,3.970291913552122,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,1161000.0,40.0,0,3.713572066704308,2.833213344056216,5.247024072160486
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,930000.0,30.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Female, Private,13.0, Married-spouse-absent, Adm-clerical, Unmarried,PVT,S,R,0.0,1021000.0,49.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Female, Local-gov,14.0, Never-married, Prof-specialty, Unmarried,PVT,S,R,0.0,627000.0,48.0,0,3.713572066704308,4.605170185988092,1.791759469228055
